"","lake","core_depth_id","age_bp","age_ce","high_profile","low_profile","motile","euplanktonic","algivore","detritivore","plantivore","predator"
"168","Caldeirao","CL17-03_3390",1748.78,201.22,0.740196078431373,0.017156862745098,0.154411764705882,0.0882352941176471,0.520408163265306,0.183673469387755,0.122448979591837,0.173469387755102
"169","Caldeirao","CL17-03_3386",1746.2,203.8,0.74375,0.015625,0.228125,0.0125,0.680851063829787,0.159574468085106,0.0851063829787234,0.074468085106383
"170","Caldeirao","CL17-03_3366",1733.3,216.7,0.80952380952381,0.0140056022408964,0.162464985994398,0.0140056022408964,0.680851063829787,0.159574468085106,0.0851063829787234,0.074468085106383
"171","Caldeirao","CL17-03_3360",1729.43,220.57,0.738916256157635,0.0172413793103448,0.155172413793103,0.0886699507389163,0.651515151515151,0.0909090909090909,0.0681818181818182,0.189393939393939
"172","Caldeirao","CL17-03_3345",1719.76,230.24,0.801223241590214,0.0091743119266055,0.152905198776758,0.036697247706422,0.688172043010753,0.161290322580645,0.0752688172043011,0.0752688172043011
"173","Caldeirao","CL17-03_3340",1716.53,233.47,0.738271604938272,0.017283950617284,0.155555555555556,0.0888888888888889,0.566037735849057,0.0943396226415094,0.0943396226415094,0.245283018867925
"174","Caldeirao","CL17-03_3253",1660.42,289.58,0.720338983050847,0,0.121468926553672,0.15819209039548,0.691489361702128,0.148936170212766,0.074468085106383,0.0851063829787234
"175","Caldeirao","CL17-03_3250",1658.48,291.52,0.732009925558313,0.0173697270471464,0.161290322580645,0.0893300248138958,0.666666666666667,0.153333333333333,0.08,0.1
"176","Caldeirao","CL17-03_3150",1593.98,356.02,0.725,0.0175,0.1675,0.09,0.789115646258503,0.115646258503401,0.0680272108843537,0.0272108843537415
"177","Caldeirao","CL17-03_3099",1561.09,388.91,0.629283489096573,0.0218068535825545,0.186915887850467,0.161993769470405,0.698924731182796,0.139784946236559,0.0752688172043011,0.0860215053763441
"178","Caldeirao","CL17-03_3050",1529.48,420.52,0.71969696969697,0.0176767676767677,0.174242424242424,0.0883838383838384,0.712121212121212,0.121212121212121,0.116161616161616,0.0505050505050505
"179","Caldeirao","CL17-03_2945",1461.76,488.24,0.76551724137931,0.0172413793103448,0.141379310344828,0.0758620689655172,0.694736842105263,0.136842105263158,0.0736842105263158,0.0947368421052632
"180","Caldeirao","CL17-03_2940",1458.53,491.47,0.711734693877551,0.0178571428571429,0.181122448979592,0.0892857142857143,0.636792452830189,0.14622641509434,0.122641509433962,0.0943396226415094
"181","Caldeirao","CL17-03_2840",1394.03,555.97,0.705426356589147,0.0180878552971576,0.188630490956072,0.0878552971576227,0.650793650793651,0.126984126984127,0.126984126984127,0.0952380952380952
"182","Caldeirao","CL17-03_2791",1362.43,587.57,0.780864197530864,0.00308641975308642,0.101851851851852,0.114197530864198,0.697916666666667,0.135416666666667,0.0625,0.104166666666667
"183","Caldeirao","CL17-03_2740",1329.53,620.47,0.697127937336815,0.0182767624020888,0.198433420365535,0.0861618798955614,0.638888888888889,0.157407407407407,0.12037037037037,0.0833333333333333
"184","Caldeirao","CL17-03_2640",1265.03,684.97,0.687830687830688,0.0185185185185185,0.208994708994709,0.0846560846560847,0.677165354330709,0.125984251968504,0.0708661417322835,0.125984251968504
"185","Caldeirao","CL17-03_2637",1263.1,686.9,0.773584905660377,0.032345013477089,0.159029649595687,0.0350404312668464,0.697916666666667,0.135416666666667,0.0625,0.104166666666667
"186","Caldeirao","CL17-03_2530",1194.09,755.91,0.67828418230563,0.0187667560321716,0.219839142091153,0.0831099195710456,0.675675675675676,0.151351351351351,0.0864864864864865,0.0864864864864865
"187","Caldeirao","CL17-03_2484",1164.42,785.58,0.708933717579251,0.0201729106628242,0.204610951008646,0.0662824207492795,0.690721649484536,0.134020618556701,0.0618556701030928,0.11340206185567
"188","Caldeirao","CL17-03_2430",1142.29,807.71,0.669376693766938,0.021680216802168,0.227642276422764,0.0813008130081301,0.672131147540984,0.0983606557377049,0.0819672131147541,0.147540983606557
"189","Caldeirao","CL17-03_2330",1109.54,840.46,0.705882352941177,0.0213903743315508,0.192513368983957,0.0802139037433155,0.740740740740741,0.0740740740740741,0.0617283950617284,0.123456790123457
"190","Caldeirao","CL17-03_2230",1076.8,873.2,0.659340659340659,0.021978021978022,0.241758241758242,0.0769230769230769,0.6875,0.0972222222222222,0.131944444444444,0.0833333333333333
"191","Caldeirao","CL17-03_2176",1059.12,890.88,0.666666666666667,0.0444444444444444,0.241269841269841,0.0476190476190476,0.67,0.15,0.07,0.11
"192","Caldeirao","CL17-03_2120",1040.78,909.22,0.653739612188366,0.0221606648199446,0.249307479224377,0.074792243767313,0.590909090909091,0.113636363636364,0.0454545454545455,0.25
"193","Caldeirao","CL17-03_2022",1008.69,941.31,0.634980988593156,0.0228136882129278,0.167300380228137,0.174904942965779,0.67,0.15,0.07,0.11
"194","Caldeirao","CL17-03_2020",1008.03,941.97,0.649859943977591,0.0224089635854342,0.254901960784314,0.0728291316526611,0.743362831858407,0.079646017699115,0.0619469026548673,0.115044247787611
"195","Caldeirao","CL17-03_1920",975.29,974.71,0.645070422535211,0.0225352112676056,0.261971830985915,0.0704225352112676,0.626262626262626,0.101010101010101,0.161616161616162,0.111111111111111
"196","Caldeirao","CL17-03_1870",958.92,991.08,0.641242937853107,0.0225988700564972,0.265536723163842,0.0706214689265537,0.770833333333333,0.0416666666666667,0.104166666666667,0.0833333333333333
"197","Caldeirao","CL17-03_1868",958.26,991.74,0.703363914373089,0.0244648318042813,0.198776758409786,0.073394495412844,0.656862745098039,0.156862745098039,0.0686274509803922,0.117647058823529
"198","Caldeirao","CL17-03_1822",936.94,1013.06,0.658536585365854,0.00914634146341463,0.25,0.0823170731707317,0.650485436893204,0.16504854368932,0.0679611650485437,0.116504854368932
"199","Caldeirao","CL17-03_1690",838.61,1111.39,0.626086956521739,0.0260869565217391,0.28695652173913,0.0608695652173913,0.834586466165414,0.0827067669172932,0.0300751879699248,0.0526315789473684
"200","Caldeirao","CL17-03_1553",736.55,1213.45,0.744186046511628,0.00581395348837209,0.162790697674419,0.0872093023255814,0.622448979591837,0.183673469387755,0.0816326530612245,0.112244897959184
"201","Caldeirao","CL17-03_1520",711.97,1238.03,0.640939597315436,0.0100671140939597,0.130872483221477,0.218120805369128,0.618556701030928,0.185567010309278,0.0824742268041237,0.11340206185567
"202","Caldeirao","CL17-03_1510",704.52,1245.48,0.62202380952381,0.0297619047619048,0.303571428571429,0.0446428571428571,0.609442060085837,0.141630901287554,0.133047210300429,0.11587982832618
"203","Caldeirao","CL17-03_1476",686.52,1263.48,0.685552407932011,0.0056657223796034,0.13314447592068,0.175637393767705,0.614583333333333,0.1875,0.0833333333333333,0.114583333333333
"204","Caldeirao","CL17-03_1432",676.79,1273.21,0.83160621761658,0.00518134715025907,0.0492227979274611,0.113989637305699,0.610526315789474,0.189473684210526,0.0842105263157895,0.115789473684211
"205","Caldeirao","CL17-03_1430",676.35,1273.65,0.623880597014925,0.0328358208955224,0.301492537313433,0.0417910447761194,0.737931034482759,0.0482758620689655,0.124137931034483,0.0896551724137931
"206","Caldeirao","CL17-03_1390",667.5,1282.5,0.623880597014925,0.0328358208955224,0.301492537313433,0.0417910447761194,0.666666666666667,0.0894308943089431,0.0894308943089431,0.154471544715447
"207","Caldeirao","CL17-03_1388",667.06,1282.94,0.76685393258427,0.00842696629213483,0.154494382022472,0.0702247191011236,0.617021276595745,0.191489361702128,0.0851063829787234,0.106382978723404
"208","Caldeirao","CL17-03_1355",659.76,1290.24,0.556603773584906,0.00943396226415094,0.169811320754717,0.264150943396226,0.612903225806452,0.193548387096774,0.0860215053763441,0.10752688172043
"209","Caldeirao","CL17-03_1350",658.66,1291.34,0.625748502994012,0.032934131736527,0.302395209580838,0.0389221556886228,0.675925925925926,0.111111111111111,0.111111111111111,0.101851851851852
"210","Caldeirao","CL17-03_1344",657.33,1292.67,0.603139013452915,0.0179372197309417,0.221973094170404,0.15695067264574,0.612903225806452,0.193548387096774,0.0860215053763441,0.10752688172043
"211","Caldeirao","CL17-03_1300",647.6,1302.4,0.490384615384615,0.0288461538461538,0.435897435897436,0.0448717948717949,0.567375886524823,0.24822695035461,0.0780141843971631,0.106382978723404
"212","Caldeirao","CL17-03_1260",638.75,1311.25,0.625748502994012,0.032934131736527,0.302395209580838,0.0389221556886228,0.652694610778443,0.227544910179641,0.0359281437125748,0.0838323353293413
"213","Caldeirao","CL17-03_1256",637.87,1312.13,0.597796143250689,0.0385674931129477,0.355371900826446,0.00826446280991736,0.615384615384615,0.186813186813187,0.0879120879120879,0.10989010989011
"214","Caldeirao","CL17-03_1212",628.14,1321.86,0.642857142857143,0.0208333333333333,0.330357142857143,0.00595238095238095,0.611111111111111,0.188888888888889,0.0888888888888889,0.111111111111111
"215","Caldeirao","CL17-03_1210",627.69,1322.31,0.627627627627628,0.033033033033033,0.303303303303303,0.036036036036036,0.475,0.39375,0.0625,0.06875
"216","Caldeirao","CL17-03_1135",611.11,1338.89,0.639455782312925,0.0340136054421769,0.32312925170068,0.00340136054421769,0.606741573033708,0.191011235955056,0.0898876404494382,0.112359550561798
"217","Caldeirao","CL17-03_1120",607.79,1342.21,0.632530120481928,0.0331325301204819,0.301204819277108,0.0331325301204819,0.772727272727273,0.0681818181818182,0.0227272727272727,0.136363636363636
"218","Caldeirao","CL17-03_1080",587.19,1362.81,0.657216494845361,0.0257731958762887,0.304123711340206,0.0128865979381443,0.611764705882353,0.188235294117647,0.0941176470588235,0.105882352941176
"219","Caldeirao","CL17-03_1026",543.5,1406.5,0.802547770700637,0.00636942675159236,0.184713375796178,0.00636942675159236,0.6,0.1875,0.1,0.1125
"220","Caldeirao","CL17-03_1020",538.65,1411.35,0.645454545454546,0.0363636363636364,0.293939393939394,0.0242424242424242,0.732954545454545,0.142045454545455,0.0454545454545455,0.0795454545454545
"221","Caldeirao","CL17-03_971",499.01,1450.99,0.786703601108033,0.0249307479224377,0.18005540166205,0.00831024930747922,0.594594594594595,0.189189189189189,0.108108108108108,0.108108108108108
"222","Caldeirao","CL17-03_938",472.31,1477.69,0.820422535211268,0.0176056338028169,0.158450704225352,0.00352112676056338,0.591549295774648,0.183098591549296,0.112676056338028,0.112676056338028
"223","Caldeirao","CL17-03_894",436.72,1513.28,0.809375,0.05625,0.13125,0.003125,0.584615384615385,0.184615384615385,0.123076923076923,0.107692307692308
"224","Caldeirao","CL17-03_860",409.22,1540.78,0.676829268292683,0.0426829268292683,0.274390243902439,0.00609756097560976,0.660714285714286,0.0535714285714286,0.0714285714285714,0.214285714285714
"225","Caldeirao","CL17-03_850",401.13,1548.87,0.754385964912281,0.0467836257309941,0.198830409356725,0,0.678571428571429,0,0.214285714285714,0.107142857142857
"226","Caldeirao","CL17-03_810",379.07,1570.93,0.683890577507599,0.0455927051671733,0.267477203647416,0.00303951367781155,0.222222222222222,0.222222222222222,0.555555555555556,0
"227","Caldeirao","CL17-03_806",376.87,1573.13,0.55878084179971,0.172714078374456,0.265602322206096,0.00290275761973875,0.589285714285714,0.160714285714286,0.142857142857143,0.107142857142857
"228","Caldeirao","CL17-03_762",352.61,1597.39,0.56379821958457,0.172106824925816,0.258160237388724,0.00593471810089021,0.588235294117647,0.176470588235294,0.137254901960784,0.0980392156862745
"229","Caldeirao","CL17-03_720",329.45,1620.55,0.693939393939394,0.0484848484848485,0.257575757575758,0,0.135802469135802,0.00617283950617284,0.858024691358025,0
"230","Caldeirao","CL17-03_718",328.35,1621.65,0.631578947368421,0.146814404432133,0.221606648199446,0,0.583333333333333,0.166666666666667,0.145833333333333,0.104166666666667
"231","Caldeirao","CL17-03_680",307.39,1642.61,0.696969696969697,0.0484848484848485,0.254545454545455,0,0.210526315789474,0,0.789473684210526,0
"232","Caldeirao","CL17-03_674",304.08,1645.92,0.757493188010899,0.0953678474114441,0.147138964577657,0,0.568181818181818,0.159090909090909,0.159090909090909,0.113636363636364
"233","Caldeirao","CL17-03_630",279.82,1670.18,0.627507163323782,0.128939828080229,0.243553008595989,0,0.575,0.15,0.175,0.1
"234","Caldeirao","CL17-03_593",259.42,1690.58,0.704819277108434,0.0512048192771084,0.243975903614458,0,0.25531914893617,0.0638297872340425,0.680851063829787,0
"235","Caldeirao","CL17-03_586",255.56,1694.44,0.446064139941691,0.128279883381924,0.425655976676385,0,0.567567567567568,0.135135135135135,0.189189189189189,0.108108108108108
"236","Caldeirao","CL17-03_549",235.16,1714.84,0.710843373493976,0.0512048192771084,0.237951807228916,0,0.674418604651163,0.0465116279069767,0.27906976744186,0
"237","Caldeirao","CL17-03_542",231.3,1718.7,0.463022508038585,0.131832797427653,0.389067524115756,0.0160771704180064,0.5625,0.125,0.21875,0.09375
"238","Caldeirao","CL17-03_531",225.24,1724.76,0.522788203753351,0.096514745308311,0.380697050938338,0,0.5625,0.125,0.21875,0.09375
"239","Caldeirao","CL17-03_505",210.9,1739.1,0.714714714714715,0.051051051051051,0.234234234234234,0,0.904761904761905,0.0158730158730159,0.0793650793650794,0
"240","Caldeirao","CL17-03_480",197.12,1752.88,0.715568862275449,0.0538922155688623,0.230538922155689,0,0.69047619047619,0.142857142857143,0.142857142857143,0.0238095238095238
"241","Caldeirao","CL17-03_476",194.91,1755.09,0.496703296703297,0.147252747252747,0.351648351648352,0.0043956043956044,0.535714285714286,0.107142857142857,0.25,0.107142857142857
"242","Caldeirao","CL17-03_421",164.59,1785.41,0.56353591160221,0.0911602209944751,0.345303867403315,0,0.521739130434783,0.0869565217391304,0.304347826086957,0.0869565217391304
"243","Caldeirao","CL17-03_380",141.98,1808.02,0.726190476190476,0.0535714285714286,0.220238095238095,0,0.828571428571429,0.0857142857142857,0.0857142857142857,0
"244","Caldeirao","CL17-03_366",134.26,1815.74,0.578454332552693,0.103044496487119,0.311475409836066,0.00702576112412178,0.473684210526316,0.0526315789473684,0.368421052631579,0.105263157894737
"245","Caldeirao","CL17-03_330",114.41,1835.59,0.729970326409496,0.056379821958457,0.213649851632047,0,0.821428571428571,0.0714285714285714,0.107142857142857,0
"246","Caldeirao","CL17-03_311",103.93,1846.07,0.558528428093645,0.163879598662207,0.264214046822742,0.0133779264214047,0.428571428571429,0,0.5,0.0714285714285714
"247","Caldeirao","CL17-03_280",86.84,1863.16,0.735905044510386,0.056379821958457,0.207715133531157,0,0.666666666666667,0.0666666666666667,0.266666666666667,0
"248","Caldeirao","CL17-03_256",73.61,1876.39,0.516587677725118,0.165876777251185,0.312796208530806,0.004739336492891,0.3,0,0.7,0
"249","Caldeirao","CL17-03_220",53.76,1896.24,0.740412979351032,0.0589970501474926,0.200589970501475,0,0.833333333333333,0.0666666666666667,0.1,0
"250","Caldeirao","CL17-03_201",43.28,1906.72,0.552845528455285,0.116531165311653,0.327913279132791,0.002710027100271,0,0,1,0
"251","Caldeirao","CL17-03_146",12.96,1937.04,0.511056511056511,0.164619164619165,0.302211302211302,0.0221130221130221,0,0,1,0
"252","Caldeirao","CL17-03_110",-6.89,1956.89,0.748538011695906,0.0614035087719298,0.190058479532164,0,0.875,0.03125,0.09375,0
"253","Caldeirao","CL17-03_91",-17.37,1967.37,0.504854368932039,0.174757281553398,0.294498381877023,0.0258899676375405,0,0,1,0
"254","Caldeirao","CL17-03_60",-34.46,1984.46,0.754385964912281,0.0614035087719298,0.184210526315789,0,0.807692307692308,0.0384615384615385,0.153846153846154,0
"255","Caveiro","CVL_1B_5080",3077,-1127,0.611702127659574,0.024822695035461,0.141843971631206,0.221631205673759,0.818652849740933,0.0155440414507772,0.139896373056995,0.0259067357512953
"256","Caveiro","CVL_1B_5030",3021,-1071,0.8,0.025,0.0769230769230769,0.0980769230769231,0.790769230769231,0.0184615384615385,0.147692307692308,0.0430769230769231
"257","Caveiro","CVL_1B_4980",2965,-1015,0.71785028790787,0.0652591170825336,0.117082533589251,0.0998080614203455,0.779661016949153,0.0193704600484262,0.152542372881356,0.0484261501210654
"258","Caveiro","CVL_1B_4930",2909,-959,0.693032015065913,0.0282485875706215,0.177024482109228,0.101694915254237,0.766816143497758,0.0224215246636771,0.15695067264574,0.0538116591928251
"259","Caveiro","CVL_1B_4880",2854,-904,0.705653021442495,0.0175438596491228,0.167641325536062,0.10916179337232,0.76989247311828,0.0193548387096774,0.152688172043011,0.0580645161290323
"260","Caveiro","CVL_1B_4830",2798,-848,0.676245210727969,0.0823754789272031,0.220306513409962,0.0210727969348659,0.66497461928934,0.0609137055837563,0.218274111675127,0.0558375634517767
"261","Caveiro","CVL_1B_4780",2743,-793,0.650294695481336,0.0275049115913556,0.117878192534381,0.204322200392927,0.690140845070423,0.0140845070422535,0.15962441314554,0.136150234741784
"262","Caveiro","CVL_1B_4690",2734,-784,0.780821917808219,0.0547945205479452,0.113502935420744,0.050880626223092,0.416666666666667,0.25,0.25,0.0833333333333333
"263","Caveiro","CVL_1B_4740",2734,-784,0.650390625,0.029296875,0.25390625,0.06640625,0.761904761904762,0,0.0952380952380952,0.142857142857143
"264","Caveiro","CVL_1B_4640",2685,-735,0.64187866927593,0.0743639921722113,0.181996086105675,0.101761252446184,0.719101123595506,0.0337078651685393,0.112359550561798,0.134831460674157
"265","Caveiro","CVL_1B_4590",2629,-679,0.750996015936255,0.0278884462151394,0.131474103585657,0.0896414342629482,0.75,0,0,0.25
"266","Caveiro","CVL_1B_4540",2574,-624,0.628721541155867,0.0455341506129597,0.171628721541156,0.154115586690018,0.611111111111111,0,0.111111111111111,0.277777777777778
"267","Caveiro","CVL_1B_4490",2533,-583,0.689981096408318,0.0453686200378072,0.103969754253308,0.160680529300567,0.6,0,0.175,0.225
"268","Caveiro","CVL_1B_4440",2484,-534,0.704761904761905,0.0133333333333333,0.12952380952381,0.152380952380952,0.714285714285714,0.012987012987013,0.142857142857143,0.12987012987013
"269","Caveiro","CVL_1B_4390",2431,-481,0.663101604278075,0.0374331550802139,0.146167557932264,0.153297682709447,0.754545454545455,0.0181818181818182,0.136363636363636,0.0909090909090909
"270","Caveiro","CVL_1B_4340",2377,-427,0.695145631067961,0.0252427184466019,0.0796116504854369,0.2,0.765957446808511,0.00531914893617021,0.122340425531915,0.106382978723404
"271","Caveiro","CVL_1B_4290",2324,-374,0.687150837988827,0.0297951582867784,0.132216014897579,0.150837988826816,0.768060836501901,0,0.121673003802281,0.110266159695817
"272","Caveiro","CVL_1B_4240",2271,-321,0.684512428298279,0.00764818355640535,0.145315487571702,0.162523900573614,0.746987951807229,0.0120481927710843,0.126506024096386,0.114457831325301
"273","Caveiro","CVL_1B_4190",2218,-268,0.722113502935421,0.0117416829745597,0.0939334637964775,0.172211350293542,0.725274725274725,0.043956043956044,0.0989010989010989,0.131868131868132
"274","Caveiro","CVL_1B_3270",2178,-228,0.647509578544061,0.0766283524904215,0.187739463601533,0.0881226053639847,0.670731707317073,0.0121951219512195,0.207317073170732,0.109756097560976
"275","Caveiro","CVL_1B_3330",2178,-228,0.644444444444444,0.0495726495726496,0.133333333333333,0.172649572649573,0.75,0.0238095238095238,0.19047619047619,0.0357142857142857
"276","Caveiro","CVL_1B_3380",2178,-228,0.702048417132216,0.0446927374301676,0.184357541899441,0.068901303538175,0.6875,0,0.1875,0.125
"277","Caveiro","CVL_1B_3440",2178,-228,0.748076923076923,0.0307692307692308,0.111538461538462,0.109615384615385,0.416666666666667,0,0.25,0.333333333333333
"278","Caveiro","CVL_1B_3490",2178,-228,0.678571428571429,0.0281954887218045,0.131578947368421,0.161654135338346,0.748387096774194,0.00645161290322581,0.12258064516129,0.12258064516129
"279","Caveiro","CVL_1B_3600",2178,-228,0.667946257197697,0.036468330134357,0.140115163147793,0.155470249520154,0.568181818181818,0.0227272727272727,0.295454545454545,0.113636363636364
"280","Caveiro","CVL_1B_3650",2178,-228,0.62278978388998,0.037328094302554,0.214145383104126,0.12573673870334,0.566666666666667,0,0.333333333333333,0.1
"281","Caveiro","CVL_1B_3700",2178,-228,0.753398058252427,0.0504854368932039,0.100970873786408,0.0951456310679612,0.476190476190476,0,0.333333333333333,0.19047619047619
"282","Caveiro","CVL_1B_3750",2178,-228,0.707692307692308,0.0326923076923077,0.140384615384615,0.119230769230769,0.727272727272727,0,0.272727272727273,0
"283","Caveiro","CVL_1B_3800",2178,-228,0.673076923076923,0.0326923076923077,0.151923076923077,0.142307692307692,0.3,0,0.4,0.3
"284","Caveiro","CVL_1B_3850",2178,-228,0.673151750972763,0.0194552529182879,0.231517509727626,0.075875486381323,0.75,0,0.0625,0.1875
"285","Caveiro","CVL_1B_3900",2178,-228,0.705304518664047,0.0255402750491159,0.178781925343811,0.0903732809430255,0.669856459330144,0.0382775119617225,0.220095693779904,0.0717703349282297
"286","Caveiro","CVL_1B_3950",2178,-228,0.683712121212121,0.00946969696969697,0.261363636363636,0.0454545454545455,0.670731707317073,0.0121951219512195,0.207317073170732,0.109756097560976
"287","Caveiro","CVL_1B_3990",2178,-228,0.653846153846154,0.0384615384615385,0.307692307692308,0,0.627777777777778,0,0.216666666666667,0.155555555555556
"288","Caveiro","CVL_1B_4040",2178,-228,0.707547169811321,0.0566037735849057,0.226415094339623,0.00943396226415094,0.670731707317073,0.0121951219512195,0.207317073170732,0.109756097560976
"289","Caveiro","CVL_1B_4090",2178,-228,0.709677419354839,0.010752688172043,0.263440860215054,0.0161290322580645,0.614583333333333,0.0104166666666667,0.276041666666667,0.0989583333333333
"290","Caveiro","CVL_1B_4140",2178,-228,0.634387351778656,0.0513833992094862,0.191699604743083,0.122529644268775,0.670731707317073,0.0121951219512195,0.207317073170732,0.109756097560976
"291","Caveiro","CVL_1B_3220",2150,-200,0.568665377176016,0.164410058027079,0.141199226305609,0.125725338491296,0.751677852348993,0.00671140939597315,0.147651006711409,0.0939597315436242
"292","Caveiro","CVL_1B_3160",2096,-146,0.583333333333333,0.125,0.21969696969697,0.071969696969697,0.723404255319149,0.0106382978723404,0.202127659574468,0.0638297872340425
"293","Caveiro","CVL_1B_3110",2052,-102,0.60536398467433,0.0613026819923372,0.193486590038314,0.139846743295019,0.702970297029703,0.0198019801980198,0.227722772277228,0.0495049504950495
"294","Caveiro","CVL_1B_3050",1998,-48,0.580487804878049,0.0926829268292683,0.248780487804878,0.0780487804878049,0.81578947368421,0.0175438596491228,0.12280701754386,0.043859649122807
"295","Caveiro","CVL_1B_3000",1953,-3,0.602094240837696,0.0680628272251309,0.191972076788831,0.137870855148342,0.939130434782609,0.00869565217391304,0.0173913043478261,0.0347826086956522
"296","Caveiro","CVL_1B_2950",1909,41,0.703125,0.068359375,0.154296875,0.07421875,0.762886597938144,0.0257731958762887,0.175257731958763,0.0360824742268041
"297","Caveiro","CVL_1B_2890",1898,52,0.595009596928983,0.128598848368522,0.149712092130518,0.126679462571977,0.71,0.03,0.21,0.05
"298","Caveiro","CVL_1B_2840",1896,54,0.483931947069943,0.0207939508506616,0.482041587901701,0.0132325141776938,0.602409638554217,0.036144578313253,0.240963855421687,0.120481927710843
"299","Caveiro","CVL_1B_2780",1871,79,0.548094373865699,0.0344827586206897,0.368421052631579,0.0490018148820327,0.875,0,0.125,0
"300","Caveiro","CVL_1B_2730",1840,110,0.70414201183432,0.165680473372781,0.126232741617357,0.00394477317554241,0.598039215686274,0.0490196078431373,0.333333333333333,0.0196078431372549
"301","Caveiro","CVL_1B_2670",1787,163,0.593862815884477,0.122743682310469,0.240072202166065,0.0433212996389892,0.690355329949239,0.0101522842639594,0.263959390862944,0.0355329949238579
"302","Caveiro","CVL_1B_2620",1742,208,0.432532347504621,0.11090573012939,0.255083179297597,0.201478743068392,0.680672268907563,0.00840336134453781,0.277310924369748,0.0336134453781513
"303","Caveiro","CVL_1B_2560",1688,262,0.376532399299475,0.0507880910683012,0.138353765323993,0.434325744308231,0.703703703703704,0.0123456790123457,0.271604938271605,0.0123456790123457
"304","Caveiro","CVL_1B_2510",1665,285,0.553639846743295,0.0459770114942529,0.199233716475096,0.201149425287356,0.713178294573643,0,0.201550387596899,0.0852713178294574
"305","Caveiro","CVL_1B_2400",1647,303,0.684108527131783,0.0348837209302326,0.201550387596899,0.0794573643410853,0.75,0,0.25,0
"306","Caveiro","CVL_1B_2450",1647,303,0.541984732824427,0.133587786259542,0.225190839694656,0.099236641221374,0.717171717171717,0.0303030303030303,0.191919191919192,0.0606060606060606
"307","Caveiro","CVL_1B_2350",1631,319,0.565765765765766,0.127927927927928,0.227027027027027,0.0792792792792793,0.649350649350649,0.0324675324675325,0.201298701298701,0.116883116883117
"308","Caveiro","CVL_1B_2290",1596,354,0.573831775700935,0.0373831775700935,0.246728971962617,0.142056074766355,0.70253164556962,0.0253164556962025,0.208860759493671,0.0632911392405063
"309","Caveiro","CVL_1B_2240",1556,394,0.463768115942029,0.0434782608695652,0.190217391304348,0.302536231884058,0.717948717948718,0.0213675213675214,0.222222222222222,0.0384615384615385
"310","Caveiro","CVL_1B_2180",1504,446,0.451376146788991,0.073394495412844,0.185321100917431,0.289908256880734,0.700440528634361,0.013215859030837,0.224669603524229,0.0616740088105727
"311","Caveiro","CVL_1B_2130",1461,489,0.468354430379747,0.136075949367089,0.215189873417722,0.180379746835443,0.685258964143426,0.00796812749003984,0.219123505976096,0.0876494023904383
"312","Caveiro","CVL_1B_2070",1430,520,0.462406015037594,0.120300751879699,0.400375939849624,0.0169172932330827,0.669950738916256,0.00985221674876847,0.241379310344828,0.0788177339901478
"313","Caveiro","CVL_1B_2020",1386,564,0.51743119266055,0.172477064220183,0.269724770642202,0.0403669724770642,0.622377622377622,0.00699300699300699,0.307692307692308,0.0629370629370629
"314","Caveiro","CVL_1B_1960",1334,616,0.580827067669173,0.101503759398496,0.302631578947368,0.0150375939849624,0.616915422885572,0.0099502487562189,0.228855721393035,0.144278606965174
"315","Caveiro","CVL_1B_1910",1291,659,0.547511312217195,0.0829562594268477,0.352941176470588,0.0165912518853695,0.607594936708861,0.0126582278481013,0.185654008438819,0.194092827004219
"316","Caveiro","CVL_1B_1850",1243,707,0.708994708994709,0.0881834215167548,0.19047619047619,0.0123456790123457,0.610062893081761,0.00314465408805031,0.226415094339623,0.160377358490566
"317","Caveiro","CVL_1B_1800",1199,751,0.64922480620155,0.0872093023255814,0.158914728682171,0.104651162790698,0.614035087719298,0,0.245614035087719,0.140350877192982
"318","Caveiro","CVL_1B_1650",1069,881,0.6,0.148571428571429,0.12,0.131428571428571,0.566462167689162,0,0.255623721881391,0.177914110429448
"319","Caveiro","CVL_1B_1600",1026,924,0.652877697841727,0.12589928057554,0.122302158273381,0.0989208633093525,0.552795031055901,0,0.252587991718426,0.194616977225673
"320","Caveiro","CVL_1B_1550",983,967,0.665441176470588,0.110294117647059,0.159926470588235,0.0643382352941176,0.54147465437788,0,0.299539170506912,0.158986175115207
"321","Caveiro","CVL_1B_1500",940,1010,0.667946257197697,0.163147792706334,0.143953934740883,0.0249520153550864,0.537859007832898,0,0.344647519582245,0.117493472584856
"322","Caveiro","CVL_1B_1450",896,1054,0.686679174484053,0.168855534709193,0.129455909943715,0.0150093808630394,0.495956873315364,0,0.382749326145553,0.121293800539084
"323","Caveiro","CVL_1B_1400",853,1097,0.666030534351145,0.156488549618321,0.175572519083969,0.00190839694656489,0.553846153846154,0,0.338461538461538,0.107692307692308
"324","Caveiro","CVL_1B_1350",810,1140,0.59108527131783,0.168604651162791,0.24031007751938,0,0.652777777777778,0,0.208333333333333,0.138888888888889
"325","Caveiro","CVL_1B_1300",767,1183,0.66304347826087,0.121376811594203,0.208333333333333,0.0072463768115942,0.5,0,0.349514563106796,0.150485436893204
"326","Caveiro","CVL_1B_1250",726,1224,0.752399232245681,0.149712092130518,0.0959692898272553,0.00191938579654511,0.5,0,0.346153846153846,0.153846153846154
"327","Caveiro","CVL_1B_1200",684,1266,0.728155339805825,0.132038834951456,0.139805825242718,0,0.486413043478261,0,0.353260869565217,0.160326086956522
